symbol,period,period_type,fii_pct,dii_pct,promoter_pct,public_pct,shareholders,sector
ADANIENSOL,Dec 2025,DEC 2025,13.4700,10.1400,71.1900,5.2000,437571.0000,Power
ADANIENSOL,Jul 2026,JUL 2026,10.3100,13.0500,73.3900,3.2600,376377.0000,Power
ADANIENSOL,Jun 2024,JUN 2024,15.5300,3.9700,74.9500,5.5400,493621.0000,Power
ADANIENSOL,Jun 2025,JUN 2025,15.8500,6.8900,71.1900,6.0800,500926.0000,Power
ADANIENSOL,Jun 2026,JUN 2026,10.1400,11.7700,74.7100,3.3900,385315.0000,Power
ADANIENSOL,Mar 2017,MAR 2017,17.1900,3.2000,74.9200,4.6900,57168.0000,Power
ADANIENSOL,Mar 2018,MAR 2018,19.9900,2.6300,74.9200,2.4600,51685.0000,Power
ADANIENSOL,Mar 2019,MAR 2019,20.6300,2.5700,74.9200,1.8800,42663.0000,Power
ADANIENSOL,Mar 2020,MAR 2020,20.6900,2.5700,74.9200,1.8200,42441.0000,Power
ADANIENSOL,Mar 2021,MAR 2021,20.3000,2.5500,74.9200,2.2300,75527.0000,Power
ADANIENSOL,Mar 2022,MAR 2022,20.5700,3.2100,74.9200,1.3000,88941.0000,Power
ADANIENSOL,Mar 2023,MAR 2023,21.0400,3.8000,71.6400,3.5100,322851.0000,Power
ADANIENSOL,Mar 2024,MAR 2024,17.4900,3.8000,73.2200,5.4900,478125.0000,Power
ADANIENSOL,Mar 2025,MAR 2025,17.5800,6.3300,69.9400,6.1600,527137.0000,Power
ADANIENSOL,Mar 2026,MAR 2026,12.2300,10.2400,72.7200,4.8100,403625.0000,Power
ADANIENSOL,Sep 2024,SEP 2024,18.6600,5.3800,69.9400,6.0300,450283.0000,Power
ADANIENSOL,Sep 2025,SEP 2025,13.0600,9.9700,71.1900,5.7900,489248.0000,Power
ADANIENT,Dec 2023,DEC 2023,14.6500,5.4400,72.6100,7.3000,561309.0000,Metals & Mining
ADANIENT,Dec 2024,DEC 2024,11.7200,6.6100,73.9700,7.6800,667210.0000,Metals & Mining
ADANIENT,Dec 2025,DEC 2025,11.6400,6.7100,73.9700,7.6600,642614.0000,Metals & Mining
ADANIENT,Jul 2026,JUL 2026,10.5100,10.7500,71.9700,6.7800,588595.0000,Metals & Mining
ADANIENT,Jun 2024,JUN 2024,11.7300,6.0200,74.7200,7.5300,643975.0000,Metals & Mining
ADANIENT,Jun 2025,JUN 2025,11.5500,7.0400,73.9700,7.4400,621739.0000,Metals & Mining
ADANIENT,Jun 2026,JUN 2026,8.7700,9.3400,74.8400,7.0600,596414.0000,Metals & Mining
ADANIENT,Mar 2017,MAR 2017,18.1300,2.8300,74.9200,4.1200,81676.0000,Metals & Mining
ADANIENT,Mar 2018,MAR 2018,20.7200,1.0800,74.9200,3.2800,73186.0000,Metals & Mining
ADANIENT,Mar 2019,MAR 2019,19.3100,2.5300,74.9200,3.2400,81444.0000,Metals & Mining
ADANIENT,Mar 2020,MAR 2020,20.3700,1.5700,74.9200,3.1400,80147.0000,Metals & Mining
ADANIENT,Mar 2021,MAR 2021,20.5100,0.8300,74.9200,3.7400,148923.0000,Metals & Mining
ADANIENT,Mar 2022,MAR 2022,16.6200,5.6900,74.9200,2.7700,226071.0000,Metals & Mining
ADANIENT,Mar 2023,MAR 2023,17.7500,5.1500,69.2300,7.8700,746605.0000,Metals & Mining
ADANIENT,Mar 2024,MAR 2024,14.4100,5.7700,72.6100,7.2200,537342.0000,Metals & Mining
ADANIENT,Mar 2025,MAR 2025,11.7100,6.8600,73.9700,7.4500,655946.0000,Metals & Mining
ADANIENT,Mar 2026,MAR 2026,10.8000,6.7000,74.6700,7.8400,664882.0000,Metals & Mining
ADANIENT,Sep 2024,SEP 2024,11.3100,6.4600,74.8900,7.3600,584928.0000,Metals & Mining
ADANIENT,Sep 2025,SEP 2025,11.7200,6.8400,73.9700,7.4700,618413.0000,Metals & Mining
ADANIGREEN,Dec 2023,DEC 2023,18.0300,1.5000,56.3700,24.1000,693064.0000,Power
ADANIGREEN,Dec 2024,DEC 2024,13.6800,1.7300,60.9300,23.6400,900770.0000,Power
ADANIGREEN,Dec 2025,DEC 2025,11.4200,4.3100,62.4400,21.8400,935716.0000,Power
ADANIGREEN,Jun 2024,JUN 2024,16.9100,1.4600,57.5100,24.1100,742579.0000,Power
ADANIGREEN,Jun 2025,JUN 2025,11.5800,2.8600,61.9100,23.6400,989821.0000,Power
ADANIGREEN,Jun 2026,JUN 2026,11.8400,4.8200,62.4300,20.9000,799143.0000,Power
ADANIGREEN,Mar 2019,MAR 2019,10.2600,0.2400,86.5000,3.0000,83552.0000,Power
ADANIGREEN,Mar 2020,MAR 2020,21.1400,0.2000,74.9200,3.7500,94098.0000,Power
ADANIGREEN,Mar 2021,MAR 2021,21.4700,0.3000,56.2900,21.9400,166386.0000,Power
ADANIGREEN,Mar 2022,MAR 2022,16.5300,0.7900,61.2700,21.4100,228469.0000,Power
ADANIGREEN,Mar 2023,MAR 2023,17.1300,1.4500,57.2600,24.1600,746294.0000,Power
ADANIGREEN,Mar 2024,MAR 2024,18.1500,1.5500,56.3700,23.9300,668586.0000,Power
ADANIGREEN,Mar 2025,MAR 2025,12.4500,2.4000,60.9300,24.2200,995700.0000,Power
ADANIGREEN,Mar 2026,MAR 2026,11.1000,4.5600,62.4400,21.9200,930970.0000,Power
ADANIGREEN,Sep 2023,SEP 2023,18.1600,1.4900,56.2600,24.0900,676271.0000,Power
ADANIGREEN,Sep 2024,SEP 2024,15.1600,1.4500,60.9300,22.4500,628425.0000,Power
ADANIGREEN,Sep 2025,SEP 2025,11.2900,2.9800,62.4400,23.3000,977483.0000,Power
ADANIPORTS,Dec 2023,DEC 2023,14.7200,12.0100,65.8900,7.3900,970247.0000,Services
ADANIPORTS,Dec 2024,DEC 2024,13.9400,14.2000,65.8900,5.9600,1253858.0000,Services
ADANIPORTS,Dec 2025,DEC 2025,13.1000,13.8900,68.0200,4.9900,1122537.0000,Services
ADANIPORTS,Jun 2024,JUN 2024,15.1900,12.4800,65.8900,6.4400,1274010.0000,Services
ADANIPORTS,Jun 2025,JUN 2025,13.5300,15.1500,65.8900,5.4600,1185335.0000,Services
ADANIPORTS,Jun 2026,JUN 2026,15.5800,13.6000,66.0300,4.7900,1072323.0000,Services
ADANIPORTS,Mar 2017,MAR 2017,23.2500,10.3400,61.3000,5.0600,295076.0000,Services
ADANIPORTS,Mar 2018,MAR 2018,18.0200,12.1700,66.2700,3.4700,263300.0000,Services
ADANIPORTS,Mar 2019,MAR 2019,21.8200,12.5400,62.3000,3.2600,251109.0000,Services
ADANIPORTS,Mar 2020,MAR 2020,17.5300,16.6200,62.7900,2.9800,264916.0000,Services
ADANIPORTS,Mar 2021,MAR 2021,17.9000,14.8300,63.7400,3.4600,405940.0000,Services
ADANIPORTS,Mar 2022,MAR 2022,14.2600,15.3200,65.5500,4.8400,626791.0000,Services
ADANIPORTS,Mar 2023,MAR 2023,17.9900,13.0200,61.0300,7.9500,1098596.0000,Services
ADANIPORTS,Mar 2024,MAR 2024,14.9800,11.8400,65.8900,7.3000,991001.0000,Services
ADANIPORTS,Mar 2025,MAR 2025,13.4300,14.7300,65.8900,5.9400,1262911.0000,Services
ADANIPORTS,Mar 2026,MAR 2026,13.2500,13.8600,68.0200,4.8900,1095768.0000,Services
ADANIPORTS,Sep 2023,SEP 2023,13.8300,13.2700,65.5300,7.3700,944166.0000,Services
ADANIPORTS,Sep 2024,SEP 2024,15.2200,13.2600,65.8900,5.6200,1186670.0000,Services
ADANIPORTS,Sep 2025,SEP 2025,13.6100,15.0300,65.8900,5.4800,1166914.0000,Services
ADANIPOWER,Dec 2023,DEC 2023,15.8600,1.1800,71.7500,11.2000,1460767.0000,Power
ADANIPOWER,Dec 2024,DEC 2024,12.3400,1.6000,74.9600,11.0900,1885684.0000,Power
ADANIPOWER,Dec 2025,DEC 2025,11.6400,3.4100,74.9600,9.9900,2147981.0000,Power
ADANIPOWER,Jun 2024,JUN 2024,14.7300,1.4200,72.7100,11.1400,1790384.0000,Power
ADANIPOWER,Jun 2025,JUN 2025,12.4600,1.7600,74.9600,10.8200,1814142.0000,Power
ADANIPOWER,Jun 2026,JUN 2026,11.7600,4.0700,74.9600,9.2000,2116256.0000,Power
ADANIPOWER,Mar 2017,MAR 2017,22.1200,2.6700,68.0800,7.1200,340749.0000,Power
ADANIPOWER,Mar 2018,MAR 2018,11.2800,9.1400,73.0700,6.5100,346605.0000,Power
ADANIPOWER,Mar 2019,MAR 2019,10.0200,10.1100,74.9700,4.9000,292036.0000,Power
ADANIPOWER,Mar 2020,MAR 2020,12.3800,8.2900,74.9700,4.3500,303805.0000,Power
ADANIPOWER,Mar 2021,MAR 2021,11.5200,7.0800,74.9700,6.4300,555590.0000,Power
ADANIPOWER,Mar 2022,MAR 2022,11.3100,5.5600,74.9700,8.1500,1174863.0000,Power
ADANIPOWER,Mar 2023,MAR 2023,11.7000,0.0100,74.9700,13.3200,1790675.0000,Power
ADANIPOWER,Mar 2024,MAR 2024,15.9100,1.4100,71.7500,10.9300,1426249.0000,Power
ADANIPOWER,Mar 2025,MAR 2025,12.3600,1.6400,74.9600,11.0300,1891234.0000,Power
ADANIPOWER,Mar 2026,MAR 2026,11.7300,3.6900,74.9600,9.6300,2087011.0000,Power
ADANIPOWER,Sep 2023,SEP 2023,17.5100,0.7600,70.0200,11.7200,1503347.0000,Power
ADANIPOWER,Sep 2024,SEP 2024,12.6600,1.5200,74.9600,10.8400,1742783.0000,Power
ADANIPOWER,Sep 2025,SEP 2025,11.5300,2.7000,74.9600,10.8200,2012647.0000,Power
AEGISLOG,Dec 2023,DEC 2023,17.9700,5.0800,58.1000,18.8300,60275.0000,Oil Gas & Consumable Fuels
AEGISLOG,Dec 2024,DEC 2024,18.2200,6.6900,58.1000,16.9900,73784.0000,Oil Gas & Consumable Fuels
AEGISLOG,Dec 2025,DEC 2025,17.8700,5.4100,58.1000,18.6400,77695.0000,Oil Gas & Consumable Fuels
AEGISLOG,Jun 2024,JUN 2024,17.6500,6.7100,58.1000,17.5500,62660.0000,Oil Gas & Consumable Fuels
AEGISLOG,Jun 2025,JUN 2025,16.7900,6.4000,58.1000,18.7100,84323.0000,Oil Gas & Consumable Fuels
AEGISLOG,Jun 2026,JUN 2026,19.5400,3.6000,58.1000,18.7700,77194.0000,Oil Gas & Consumable Fuels
AEGISLOG,Mar 2017,MAR 2017,12.9800,1.9000,61.5000,23.6300,42373.0000,Oil Gas & Consumable Fuels
AEGISLOG,Mar 2018,MAR 2018,11.4400,2.5700,60.5100,25.4800,50887.0000,Oil Gas & Consumable Fuels
AEGISLOG,Mar 2019,MAR 2019,12.3800,2.3400,60.5800,24.7000,51676.0000,Oil Gas & Consumable Fuels
AEGISLOG,Mar 2020,MAR 2020,12.4500,2.7200,59.5700,25.2600,51218.0000,Oil Gas & Consumable Fuels
AEGISLOG,Mar 2021,MAR 2021,14.7800,2.3100,57.7400,25.1600,48994.0000,Oil Gas & Consumable Fuels
AEGISLOG,Mar 2022,MAR 2022,15.0300,2.1800,58.0700,24.7200,83195.0000,Oil Gas & Consumable Fuels
AEGISLOG,Mar 2023,MAR 2023,18.0400,3.5700,58.0700,20.3100,71850.0000,Oil Gas & Consumable Fuels
AEGISLOG,Mar 2024,MAR 2024,18.1700,4.9200,58.1000,18.8000,65445.0000,Oil Gas & Consumable Fuels
AEGISLOG,Mar 2025,MAR 2025,18.0600,6.3100,58.1000,17.5200,86749.0000,Oil Gas & Consumable Fuels
AEGISLOG,Mar 2026,MAR 2026,19.5600,3.6700,58.1000,18.6700,78190.0000,Oil Gas & Consumable Fuels
AEGISLOG,Sep 2023,SEP 2023,18.8700,4.5300,58.1000,18.5000,60395.0000,Oil Gas & Consumable Fuels
AEGISLOG,Sep 2024,SEP 2024,17.9300,6.6800,58.1000,17.2900,74810.0000,Oil Gas & Consumable Fuels
AEGISLOG,Sep 2025,SEP 2025,16.8800,6.2500,58.1000,18.7600,81425.0000,Oil Gas & Consumable Fuels
AEGISVOPAK,Dec 2025,DEC 2025,6.0300,4.9800,86.9400,2.0600,47170.0000,Oil Gas & Consumable Fuels
AEGISVOPAK,Jun 2025,JUN 2025,5.8700,5.2900,86.9400,1.9000,57139.0000,Oil Gas & Consumable Fuels
AEGISVOPAK,Jun 2026,JUN 2026,5.3500,5.3000,86.9400,2.4100,50411.0000,Oil Gas & Consumable Fuels
AEGISVOPAK,Mar 2026,MAR 2026,5.8900,4.8900,86.9400,2.2800,48956.0000,Oil Gas & Consumable Fuels
AEGISVOPAK,Sep 2025,SEP 2025,6.0700,5.0300,86.9400,1.9500,48323.0000,Oil Gas & Consumable Fuels
AFCONS,Dec 2024,DEC 2024,18.0000,11.1200,50.1700,20.7100,282920.0000,Construction
AFCONS,Dec 2025,DEC 2025,12.8100,19.6000,50.1700,17.4000,245226.0000,Construction
AFCONS,Jun 2025,JUN 2025,15.8000,14.5300,50.1700,19.5000,266041.0000,Construction
AFCONS,Jun 2026,JUN 2026,12.1500,20.0700,50.1700,17.6200,240266.0000,Construction
AFCONS,Mar 2025,MAR 2025,18.2100,12.0700,50.1700,19.5500,268890.0000,Construction
AFCONS,Mar 2026,MAR 2026,12.1900,20.9600,50.1700,16.6900,237539.0000,Construction
AFCONS,Sep 2025,SEP 2025,12.8100,17.9400,50.1700,19.0600,256969.0000,Construction
AFFLE,Dec 2023,DEC 2023,14.3500,14.7100,56.9300,13.9500,322499.0000,Information Technology
AFFLE,Dec 2024,DEC 2024,16.4900,14.5700,55.0300,13.8000,275241.0000,Information Technology
AFFLE,Dec 2025,DEC 2025,17.7900,16.3600,54.9500,10.8000,247224.0000,Information Technology
AFFLE,Jun 2024,JUN 2024,15.3000,16.2100,55.1400,13.3300,289362.0000,Information Technology
AFFLE,Jun 2025,JUN 2025,18.4200,13.8200,55.0000,12.6900,261724.0000,Information Technology
AFFLE,Jun 2026,JUN 2026,15.3700,18.7700,54.9100,10.8200,243769.0000,Information Technology
AFFLE,Mar 2020,MAR 2020,7.5400,11.4000,68.3800,12.6900,27551.0000,Information Technology
AFFLE,Mar 2021,MAR 2021,17.2800,6.9300,62.6000,13.1900,88416.0000,Information Technology
AFFLE,Mar 2022,MAR 2022,15.4000,6.3700,59.8900,18.3300,366185.0000,Information Technology
AFFLE,Mar 2023,MAR 2023,11.4300,11.9500,59.8900,16.6800,364615.0000,Information Technology
AFFLE,Mar 2024,MAR 2024,14.7900,14.7200,56.9200,13.5000,308470.0000,Information Technology
AFFLE,Mar 2025,MAR 2025,16.0900,15.3100,55.0200,13.4700,276042.0000,Information Technology
AFFLE,Mar 2026,MAR 2026,16.6600,17.9000,54.9200,10.4000,240775.0000,Information Technology
AFFLE,Sep 2023,SEP 2023,9.6600,14.2800,59.8900,16.1200,352826.0000,Information Technology
AFFLE,Sep 2024,SEP 2024,15.5500,15.5900,55.0900,13.7000,283423.0000,Information Technology
AFFLE,Sep 2025,SEP 2025,19.0200,14.6800,54.9700,11.2300,252674.0000,Information Technology
AIAENG,Dec 2023,DEC 2023,18.2900,20.4600,58.4700,2.7800,43427.0000,Capital Goods
AIAENG,Dec 2024,DEC 2024,17.2100,21.8400,58.5000,2.4300,53263.0000,Capital Goods
AIAENG,Dec 2025,DEC 2025,16.5700,22.2600,58.5000,2.6600,55406.0000,Capital Goods
AIAENG,Jun 2024,JUN 2024,17.6800,20.9400,58.4700,2.9100,45928.0000,Capital Goods
AIAENG,Jun 2025,JUN 2025,17.0000,22.0200,58.5000,2.4800,55456.0000,Capital Goods
AIAENG,Jun 2026,JUN 2026,16.8700,22.1000,58.5000,2.5400,58979.0000,Capital Goods
AIAENG,Mar 2017,MAR 2017,27.8000,5.5300,61.6500,5.0200,16486.0000,Capital Goods
AIAENG,Mar 2018,MAR 2018,23.0900,10.3700,61.6500,4.6800,15909.0000,Capital Goods
AIAENG,Mar 2019,MAR 2019,21.8500,14.4700,58.4700,4.9500,17743.0000,Capital Goods
AIAENG,Mar 2020,MAR 2020,21.3400,16.4500,58.4700,3.4100,18291.0000,Capital Goods
AIAENG,Mar 2021,MAR 2021,18.7600,19.5600,58.4700,2.8800,20927.0000,Capital Goods
AIAENG,Mar 2022,MAR 2022,18.0800,20.4400,58.4700,2.7100,22711.0000,Capital Goods
AIAENG,Mar 2023,MAR 2023,18.0400,20.6900,58.4700,2.4900,37196.0000,Capital Goods
AIAENG,Mar 2024,MAR 2024,18.1600,20.5300,58.4700,2.8200,44943.0000,Capital Goods
AIAENG,Mar 2025,MAR 2025,17.0600,22.0300,58.5000,2.4000,54166.0000,Capital Goods
AIAENG,Mar 2026,MAR 2026,16.7900,22.0300,58.5000,2.6900,59500.0000,Capital Goods
AIAENG,Sep 2023,SEP 2023,18.5000,20.2900,58.4700,2.7400,40326.0000,Capital Goods
AIAENG,Sep 2024,SEP 2024,17.9300,20.8300,58.5000,2.7300,50461.0000,Capital Goods
AIAENG,Sep 2025,SEP 2025,16.6600,22.1800,58.5000,2.6400,59297.0000,Capital Goods
AIIL,Dec 2023,DEC 2023,7.1900,0.0000,74.5300,18.2800,8147.0000,Financial Services
AIIL,Dec 2024,DEC 2024,7.3100,0.0200,74.9500,17.7100,24205.0000,Financial Services
AIIL,Dec 2025,DEC 2025,14.4500,0.1700,68.7900,16.5800,33789.0000,Financial Services
AIIL,Jun 2024,JUN 2024,7.2300,0.0000,74.9500,17.8200,10385.0000,Financial Services
AIIL,Jun 2025,JUN 2025,7.9400,0.1500,74.9500,16.9500,37874.0000,Financial Services
AIIL,Jun 2026,JUN 2026,14.2800,0.2000,68.8100,16.6900,37689.0000,Financial Services
AIIL,Mar 2017,MAR 2017,0.0000,0.0000,0.0000,100.0000,659.0000,Financial Services
AIIL,Mar 2018,MAR 2018,0.0000,0.0000,0.0000,100.0000,758.0000,Financial Services
AIIL,Mar 2019,MAR 2019,0.0000,0.0000,0.0000,100.0000,798.0000,Financial Services
AIIL,Mar 2020,MAR 2020,0.0000,0.0000,74.7400,25.2600,646.0000,Financial Services
AIIL,Mar 2021,MAR 2021,6.0300,0.0000,68.7200,25.2500,641.0000,Financial Services
AIIL,Mar 2022,MAR 2022,6.7400,0.0000,70.2800,22.9900,6810.0000,Financial Services
AIIL,Mar 2023,MAR 2023,7.0100,0.0000,71.4700,21.5200,6792.0000,Financial Services
AIIL,Mar 2024,MAR 2024,7.1900,0.0000,74.7200,18.0900,8562.0000,Financial Services
AIIL,Mar 2025,MAR 2025,7.4100,0.0900,74.9500,17.5400,29636.0000,Financial Services
AIIL,Mar 2026,MAR 2026,14.2300,0.1900,68.8100,16.7600,39531.0000,Financial Services
AIIL,Sep 2023,SEP 2023,7.1400,0.0000,74.5300,18.3300,6238.0000,Financial Services
AIIL,Sep 2024,SEP 2024,7.2900,0.0100,74.9500,17.7600,23591.0000,Financial Services
AIIL,Sep 2025,SEP 2025,14.1100,0.2400,68.7900,16.8500,37613.0000,Financial Services
AJANTPHARM,Dec 2023,DEC 2023,9.1100,16.6700,66.2200,8.0000,54351.0000,Healthcare
AJANTPHARM,Dec 2024,DEC 2024,9.2600,17.0200,66.2600,7.4500,66896.0000,Healthcare
AJANTPHARM,Dec 2025,DEC 2025,7.9700,18.5800,66.2500,7.2000,65409.0000,Healthcare
AJANTPHARM,Jun 2024,JUN 2024,8.3600,17.4100,66.2700,7.9400,70316.0000,Healthcare
AJANTPHARM,Jun 2025,JUN 2025,8.8600,17.5000,66.2600,7.3800,68882.0000,Healthcare
AJANTPHARM,Jun 2026,JUN 2026,7.6800,21.8000,63.4900,7.0300,65296.0000,Healthcare
AJANTPHARM,Mar 2017,MAR 2017,10.9300,2.1400,73.7800,13.1500,38069.0000,Healthcare
AJANTPHARM,Mar 2018,MAR 2018,12.1700,6.5400,70.7000,10.3200,35394.0000,Healthcare
AJANTPHARM,Mar 2019,MAR 2019,9.7800,9.5200,70.5200,9.7400,39912.0000,Healthcare
AJANTPHARM,Mar 2020,MAR 2020,8.9100,10.6300,70.5100,9.2100,39188.0000,Healthcare
AJANTPHARM,Mar 2021,MAR 2021,8.3700,11.8600,70.3400,8.6700,44881.0000,Healthcare
AJANTPHARM,Mar 2022,MAR 2022,8.6400,12.2900,70.4800,8.1400,60759.0000,Healthcare
AJANTPHARM,Mar 2023,MAR 2023,10.0000,15.5200,66.1100,7.9100,83549.0000,Healthcare
AJANTPHARM,Mar 2024,MAR 2024,8.5400,17.4800,66.2200,7.7600,55488.0000,Healthcare
AJANTPHARM,Mar 2025,MAR 2025,8.8600,17.4800,66.2600,7.3800,70827.0000,Healthcare
AJANTPHARM,Mar 2026,MAR 2026,8.2600,18.3600,66.2500,7.1400,67955.0000,Healthcare
AJANTPHARM,Sep 2023,SEP 2023,9.9900,15.6000,66.2200,8.2100,56277.0000,Healthcare
AJANTPHARM,Sep 2024,SEP 2024,9.1100,17.0900,66.2600,7.5100,64315.0000,Healthcare
AJANTPHARM,Sep 2025,SEP 2025,8.5300,17.9000,66.2500,7.3200,67785.0000,Healthcare
ALKEM,Dec 2023,DEC 2023,8.4900,15.9100,56.7400,18.8600,65184.0000,Healthcare
ALKEM,Dec 2024,DEC 2024,10.1400,18.0100,55.6600,16.1900,84038.0000,Healthcare
ALKEM,Dec 2025,DEC 2025,9.9700,21.5400,51.2000,17.3000,64536.0000,Healthcare
ALKEM,Jun 2024,JUN 2024,8.6900,18.5600,56.3800,16.3700,69627.0000,Healthcare
ALKEM,Jun 2025,JUN 2025,9.1100,21.8000,53.0400,16.0500,79740.0000,Healthcare
ALKEM,Jun 2026,JUN 2026,10.4200,22.6400,49.7000,17.2500,62822.0000,Healthcare
ALKEM,Mar 2017,MAR 2017,4.2200,2.5300,66.9700,26.2800,67050.0000,Healthcare
ALKEM,Mar 2018,MAR 2018,3.6000,3.3200,65.8600,27.2200,68512.0000,Healthcare
ALKEM,Mar 2019,MAR 2019,2.4400,5.1100,66.0200,26.2000,71552.0000,Healthcare
ALKEM,Mar 2020,MAR 2020,3.6400,11.5300,65.8800,18.7000,74517.0000,Healthcare
ALKEM,Mar 2021,MAR 2021,4.4200,13.2000,60.1600,22.2200,95294.0000,Healthcare
ALKEM,Mar 2022,MAR 2022,5.4100,14.1400,57.1300,23.3200,81869.0000,Healthcare
ALKEM,Mar 2023,MAR 2023,4.4400,16.6900,57.1600,21.6900,73440.0000,Healthcare
ALKEM,Mar 2024,MAR 2024,9.1100,15.6300,56.7400,18.5100,65830.0000,Healthcare
ALKEM,Mar 2025,MAR 2025,9.4000,19.4200,55.1300,16.0500,84326.0000,Healthcare
ALKEM,Mar 2026,MAR 2026,10.1500,21.3900,51.2000,17.2500,62835.0000,Healthcare
ALKEM,Sep 2023,SEP 2023,6.0300,17.6300,56.7400,19.5800,69442.0000,Healthcare
ALKEM,Sep 2024,SEP 2024,9.0200,19.2100,55.6600,16.1200,74744.0000,Healthcare
ALKEM,Sep 2025,SEP 2025,9.4700,21.9300,51.2000,17.3900,67196.0000,Healthcare
AMBER,Dec 2023,DEC 2023,28.2900,14.6700,40.3100,16.7300,78144.0000,Consumer Durables
AMBER,Dec 2024,DEC 2024,28.5600,19.1100,39.7200,12.6000,125374.0000,Consumer Durables
AMBER,Dec 2025,DEC 2025,26.9800,23.8600,38.1900,10.9700,120726.0000,Consumer Durables
AMBER,Jun 2024,JUN 2024,28.4200,15.7300,39.8700,15.9900,90725.0000,Consumer Durables
AMBER,Jun 2025,JUN 2025,28.5900,17.8200,39.6500,13.9500,132907.0000,Consumer Durables
AMBER,Jun 2026,JUN 2026,20.4700,30.5400,38.0900,10.8800,119692.0000,Consumer Durables
AMBER,Mar 2018,MAR 2018,10.7800,8.4300,44.0000,36.7900,46533.0000,Consumer Durables
AMBER,Mar 2019,MAR 2019,11.4700,5.8500,44.0200,38.6600,39350.0000,Consumer Durables
AMBER,Mar 2020,MAR 2020,12.3600,7.2400,44.0200,36.3800,32779.0000,Consumer Durables
AMBER,Mar 2021,MAR 2021,28.0600,7.6200,40.2700,24.0500,79888.0000,Consumer Durables
AMBER,Mar 2022,MAR 2022,28.1100,9.1800,40.2700,22.4400,82090.0000,Consumer Durables
AMBER,Mar 2023,MAR 2023,23.9100,13.5500,40.3100,22.2400,98113.0000,Consumer Durables
AMBER,Mar 2024,MAR 2024,25.9800,15.8300,40.3100,17.8700,89145.0000,Consumer Durables
AMBER,Mar 2025,MAR 2025,27.0500,19.4200,39.7200,13.8100,138651.0000,Consumer Durables
AMBER,Mar 2026,MAR 2026,23.9600,27.9200,38.1700,9.9600,116560.0000,Consumer Durables
AMBER,Sep 2023,SEP 2023,29.6900,13.0700,40.3100,16.9100,81407.0000,Consumer Durables
AMBER,Sep 2024,SEP 2024,26.3900,17.8000,39.7900,16.0200,96987.0000,Consumer Durables
AMBER,Sep 2025,SEP 2025,30.6100,20.2000,38.2200,10.9800,115647.0000,Consumer Durables
AMBUJACEM,Dec 2023,DEC 2023,11.8800,15.5600,63.1900,9.1000,564847.0000,Construction Materials
AMBUJACEM,Dec 2024,DEC 2024,9.1400,16.4100,67.5700,6.6600,633718.0000,Construction Materials
AMBUJACEM,Dec 2025,DEC 2025,5.8000,19.6400,67.6800,6.6700,625013.0000,Construction Materials
AMBUJACEM,Jun 2024,JUN 2024,9.5900,13.0300,70.3300,6.8300,611804.0000,Construction Materials
AMBUJACEM,Jun 2025,JUN 2025,7.4300,18.4900,67.5700,6.3000,618855.0000,Construction Materials
AMBUJACEM,Jun 2026,JUN 2026,5.6300,19.4400,67.3300,7.3800,674206.0000,Construction Materials
AMBUJACEM,Mar 2017,MAR 2017,18.3500,10.7700,63.6200,7.2200,179684.0000,Construction Materials
AMBUJACEM,Mar 2018,MAR 2018,16.4500,12.9500,63.5500,6.9200,167494.0000,Construction Materials
AMBUJACEM,Mar 2019,MAR 2019,17.9100,10.9200,63.4500,7.7200,168983.0000,Construction Materials
AMBUJACEM,Mar 2020,MAR 2020,15.6600,14.1600,63.2800,6.7100,179094.0000,Construction Materials
AMBUJACEM,Mar 2021,MAR 2021,17.7500,12.1100,63.2900,6.5900,237224.0000,Construction Materials
AMBUJACEM,Mar 2022,MAR 2022,12.9700,16.2500,63.1900,7.3400,437838.0000,Construction Materials
AMBUJACEM,Mar 2023,MAR 2023,11.1600,14.4800,63.2200,10.8700,704994.0000,Construction Materials
AMBUJACEM,Mar 2024,MAR 2024,11.0900,14.2400,66.7400,7.6900,542773.0000,Construction Materials
AMBUJACEM,Mar 2025,MAR 2025,8.6000,17.0900,67.5700,6.5100,644696.0000,Construction Materials
AMBUJACEM,Mar 2026,MAR 2026,5.8700,19.8600,67.6800,6.3600,607505.0000,Construction Materials
AMBUJACEM,Sep 2023,SEP 2023,11.6500,15.2600,63.1900,9.6300,598147.0000,Construction Materials
AMBUJACEM,Sep 2024,SEP 2024,10.6100,14.9800,67.5700,6.6400,605551.0000,Construction Materials
AMBUJACEM,Sep 2025,SEP 2025,5.9100,19.4100,67.6800,6.7700,620457.0000,Construction Materials
ANANDRATHI,Dec 2023,DEC 2023,3.0100,9.1600,48.2000,39.6400,44369.0000,Financial Services
ANANDRATHI,Dec 2024,DEC 2024,5.7500,7.8100,47.9900,38.4500,52392.0000,Financial Services
ANANDRATHI,Dec 2025,DEC 2025,6.6600,9.4500,43.1100,40.7800,73908.0000,Financial Services
ANANDRATHI,Jun 2024,JUN 2024,5.0200,8.3200,48.0900,38.5600,68256.0000,Financial Services
ANANDRATHI,Jun 2025,JUN 2025,4.9000,8.4000,42.7100,43.9900,59186.0000,Financial Services
ANANDRATHI,Jun 2026,JUN 2026,6.3700,10.4000,41.3700,41.8600,80729.0000,Financial Services
ANANDRATHI,Mar 2022,MAR 2022,1.0200,10.0200,48.8200,40.1400,45437.0000,Financial Services
